	BREd	BREu	DRE	Inr_6mer	Pause_button	TATA_8mer	TCT	XCPE1	XCPE2	DCE_I_II_III	DPE
ENSG00000249087.3|HBMT00000007007.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204219.5|ENST00000450454.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000088280.14|ENST00000437606.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007968.6|ENST00000361729.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117318.8|ENST00000374561.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197880.4|ENST00000374555.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142676.8|FTMT20300013660.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011007.8|ENST00000609199.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000057757.5|ENST00000246151.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011009.6|ENST00000374502.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117308.10|ENST00000459934.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117305.10|ENST00000436439.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179163.11|ENST00000374479.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188822.6|ENST00000374472.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189266.7|ENST00000374468.1	0	0	0	1	0	0	0	0	0	0	1
ENSG00000188529.10|ENST00000343255.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142661.14|ENST00000374434.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142677.3|ENST00000270800.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000060386.1|ENCT00000002712.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185436.7|ENST00000327535.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158055.11|ENST00000342072.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000001460.13|ENST00000337248.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000001461.12|ENST00000003912.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117602.7|FTMT20300000197.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000184454.6|ENST00000374392.2	0	0	0	0	0	0	0	0	0	0	0
CATG00000051361.1|ENCT00000023035.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133226.12|ENST00000374389.4	0	0	0	0	0	0	0	0	0	0	0
CATG00000062929.1|ENCT00000002817.1	0	0	0	1	0	0	0	0	0	0	1
CATG00000063141.1|MICT00000005735.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169504.10|ENST00000488683.1	0	0	0	1	0	0	0	0	0	0	0
CATG00000051467.1|FTMT20100077884.1	1	0	0	1	0	0	0	0	0	0	0
ENSG00000020633.14|ENST00000399916.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117614.5|ENST00000476231.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117616.13|ENST00000498238.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187010.14|ENST00000454452.2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000183726.6|ENST00000480937.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188672.12|ENCT00000023142.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204178.5|ENST00000399766.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000157978.7|ENST00000374338.4	0	1	0	0	0	0	0	0	0	0	0
ENSG00000117643.10|ENCT00000002935.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000162430.12|ENST00000374315.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255054.3|ENST00000559265.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127423.6|ENCT00000023153.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223474.2|ENST00000536896.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117640.13|ENST00000469815.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182749.5|ENCT00000023167.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117632.16|ENST00000465604.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000158006.9|ENST00000374284.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000158008.5|ENST00000374280.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000158014.10|ENST00000374278.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158022.6|ENST00000374272.3	0	0	0	0	0	0	0	0	0	0	1
ENSG00000175087.5|ENST00000374271.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197245.4|ENST00000374268.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000051950.1|MICT00000006035.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142684.7|ENST00000270812.5	0	0	0	1	0	0	0	0	0	0	0
ENSG00000142675.13|ENST00000374253.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188782.3|ENCT00000003028.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130695.9|ENST00000476272.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142669.9|ENST00000319041.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158062.16|ENST00000475591.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000169442.4|ENST00000492808.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000176092.9|ENCT00000023292.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176083.13|FTMT20100025048.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000131914.6|ENST00000254231.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117682.12|ENST00000525546.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000052150.1|FTMT20200000995.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198830.6|ENST00000460563.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117676.9|HBMT00000008466.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117713.13|ENST00000324856.7	0	0	0	0	0	0	0	0	0	0	0
ENSG00000060642.6|FTMT20300105898.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204160.7|MICT00000006241.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175793.10|ENST00000339276.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142751.10|ENST00000374135.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198746.8|HBMT00000056575.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131910.4|ENST00000254227.3	1	0	0	0	0	0	0	0	0	0	0
ENSG00000090273.9|HBMT00000008595.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175707.7|HBMT00000056577.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253368.3|MICT00000006277.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158246.7|ENST00000289166.5	0	1	0	0	0	0	0	0	0	0	0
ENSG00000090020.6|FTMT20100107567.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000142784.11|ENST00000319394.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000186501.10|ENST00000486082.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000142765.13|ENST00000483926.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142733.10|HBMT00000056634.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000142748.8|ENST00000270879.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174950.6|ENST00000374030.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181773.6|ENST00000374024.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158195.6|ENST00000430629.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126705.9|HBMT00000056821.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000052650.1|ENCT00000023431.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000000938.8|ENST00000374005.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126709.10|ENST00000361157.6	0	0	0	0	0	0	0	0	0	0	1
ENSG00000009780.11|ENST00000373954.6	0	0	0	0	0	0	0	0	0	0	1
ENSG00000117758.9|ENCT00000003308.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000117751.13|ENST00000236412.7	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130775.11|ENST00000328928.7	0	0	0	1	0	0	0	0	0	0	0
ENSG00000117748.5|ENST00000444045.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130768.10|ENST00000548116.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000158156.7|FTMT20300026457.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158161.11|ENST00000436342.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169403.7|ENST00000373857.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215902.1|ENST00000321830.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126698.6|ENST00000489277.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269804.1|ENST00000596102.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130770.13|ENST00000335514.5	1	0	0	1	0	0	0	0	0	0	0
ENSG00000130766.4|ENST00000253063.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000130772.9|ENST00000398997.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204138.8|ENST00000493669.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180198.11|ENST00000373831.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000180098.5|ENST00000373830.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188060.6|ENCT00000003478.1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000120656.7|ENST00000263974.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000162419.8|FTMT20300105974.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198492.10|ENST00000541996.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116329.6|ENCT00000003520.1	0	0	0	1	1	0	0	0	0	0	0
ENSG00000159023.14|ENST00000343067.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000253304.1|HBMT00000057153.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116350.11|ENST00000546138.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116353.11|ENST00000373791.3	0	1	0	0	0	0	0	0	0	0	1
ENSG00000060656.15|ENST00000428026.2	0	0	0	1	0	0	0	0	0	0	0
CATG00000085011.1|MICT00000006746.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000087839.1|ENCT00000003570.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162510.5|ENST00000373765.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162511.7|ENST00000294507.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162512.11|ENST00000339394.6	0	0	0	0	0	0	0	0	0	0	0
CATG00000090884.1|HBMT00000009810.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134644.11|ENST00000373747.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000084628.5|ENST00000373736.2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000060688.8|FTMT20100012892.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000121766.10|ENST00000546109.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000121769.3|ENST00000373713.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168528.7|ENCT00000003648.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142910.11|ENST00000457433.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121764.7|ENCT00000003696.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000162517.8|ENST00000478502.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000084636.13|ENST00000373672.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000096010.1|MICT00000007100.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121753.8|ENST00000398542.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000134668.8|FTMT20100092413.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184007.13|FTMT20100081975.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121774.13|ENST00000327300.7	0	0	0	0	1	0	0	0	0	0	0
ENSG00000121775.13|ENST00000456834.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000025800.9|ENST00000471599.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000084652.11|ENST00000373609.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160050.10|ENST00000421922.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160051.7|ENST00000291358.6	0	0	0	1	0	0	0	0	0	0	0
ENSG00000222046.2|ENST00000409358.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160055.15|ENST00000491434.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000084623.7|ENCT00000003801.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183615.5|ENST00000373582.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000182866.12|HBMT00000010486.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116478.7|ENCT00000003808.1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000175130.6|ENCT00000023871.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162526.6|FTMT20300017650.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225828.1|FTMT20100025517.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000160058.14|ENST00000444377.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273274.1|ENST00000609129.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000254553.1|ENST00000480336.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000160062.10|ENST00000373510.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176261.11|ENST00000476493.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000162521.14|ENST00000401893.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162520.10|HBMT00000058452.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162522.6|ENST00000373481.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134684.6|ENST00000481895.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116497.13|ENST00000373475.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160097.11|ENST00000373471.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121905.5|ENST00000459874.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000121900.14|ENST00000329151.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116514.12|ENCT00000023972.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000004455.12|ENST00000373449.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142920.12|ENST00000471119.1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000116525.9|HBMT00000058639.1	0	1	0	0	0	0	0	0	0	0	0
CATG00000103299.1|HBMT00000010718.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160094.10|ENST00000483388.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000184389.8|HBMT00000058647.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134686.12|ENCT00000024075.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121903.10|HBMT00000010743.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121904.13|ENST00000373381.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176256.6|ENST00000425537.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000142698.10|HBMT00000010927.1	0	1	0	1	0	0	0	0	0	0	0
ENSG00000163866.8|ENST00000426886.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189280.3|ENST00000338513.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188910.7|ENCT00000004024.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189433.5|ENST00000339480.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187513.8|ENST00000450137.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116544.7|ENCT00000024139.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000107162.1|ENCT00000004031.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243749.1|FTMT20100000298.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000271741.1|ENST00000487874.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163867.12|FTMT20100011289.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197056.5|ENST00000488455.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116560.6|ENST00000357214.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146463.7|ENCT00000004085.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142687.13|ENST00000325722.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000020129.11|ENST00000373243.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116819.6|ENST00000373235.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126067.7|FTMT20100056153.1	0	0	0	0	0	0	0	0	0	0	1
CATG00000054840.1|ENCT00000024218.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142686.7|ENST00000270815.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092853.9|ENST00000251195.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134698.10|HBMT00000011545.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092847.6|ENST00000373204.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126070.14|ENST00000373191.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092850.7|FTMT20300106214.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000116863.10|ENST00000373178.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171812.6|ENST00000397799.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000054116.7|ENST00000373162.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000116871.11|ENST00000373150.4	1	0	0	0	0	0	0	0	0	0	0
ENSG00000054118.9|ENST00000469141.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214193.5|FTMT20300020942.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142694.6|ENST00000490466.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116883.8|MICT00000008039.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196182.6|ENST00000373132.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181817.5|ENST00000476041.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116885.14|ENST00000235532.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116898.7|ENCT00000024296.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000113188.1|HBMT00000011859.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119535.13|ENST00000373103.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163873.5|HBMT00000060012.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000114289.1|MICT00000008117.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163874.8|ENST00000373087.6	0	1	0	0	0	0	0	0	0	0	0
ENSG00000163875.11|ENST00000373075.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163877.9|ENST00000296215.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163879.9|FTMT20300035871.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000134697.8|ENST00000373062.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169218.9|ENST00000401069.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116922.10|ENST00000358011.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134690.6|ENCT00000004344.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000183317.12|ENST00000319637.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185090.10|ENCT00000004351.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196449.3|ENCT00000024412.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197982.12|MICT00000008328.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188786.9|ENST00000373036.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230610.1|ENCT00000024421.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204084.8|ENST00000373024.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183431.7|ENST00000461869.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183386.5|ENST00000477194.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183520.7|ENST00000373014.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185668.5|ENST00000373012.2	0	0	0	0	0	0	0	0	0	0	0
CATG00000055394.1|MICT00000008389.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000115972.1|ENCT00000004418.1	0	0	0	1	1	0	0	0	0	0	0
ENSG00000116954.7|ENST00000373001.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214114.4|FTMT20100057650.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131233.8|ENST00000454994.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158315.6|ENST00000372985.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174574.11|ENST00000372984.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000168653.6|ENST00000372969.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000116221.1|ENCT00000004522.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127603.19|HBMT00000012075.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255103.1|ENST00000530275.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183682.7|ENST00000331593.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090621.9|ENST00000372857.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163909.6|HBMT00000060666.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116981.3|HBMT00000060674.1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000116983.8|FTMT20100108137.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000084072.12|ENST00000495526.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116985.6|ENST00000397360.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198754.5|ENST00000327582.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000043514.11|ENST00000462797.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116990.9|ENST00000372816.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168389.13|HBMT00000012344.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131236.12|ENST00000372805.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131238.12|ENST00000530704.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000117000.8|ENCT00000004617.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188800.5|ENST00000372766.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000084073.4|ENST00000479131.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049089.9|ENCT00000024755.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000084070.7|ENST00000372718.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187801.10|ENCT00000004673.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000187815.5|ENCT00000004689.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000164002.7|ENST00000358527.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117010.11|ENST00000372697.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117016.5|HBMT00000060797.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000066136.15|ENCT00000004736.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117013.10|MICT00000008864.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179862.5|ENST00000372638.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171793.9|ENST00000541520.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000010803.12|MICT00000008930.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000171790.11|ENST00000439569.2	0	0	0	0	0	0	0	0	0	0	0
CATG00000056151.1|MICT00000009005.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204060.4|HBMT00000012919.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127129.5|ENCT00000024846.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127124.9|ENCT00000024861.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000044012.3|ENST00000372581.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197273.3|ENST00000357001.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198815.4|ENST00000361346.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177181.10|ENST00000431473.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000066185.8|ENCT00000024931.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000127125.7|ENST00000472013.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186409.10|ENST00000477155.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171960.6|ENST00000304979.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000065978.13|ENST00000321358.7	0	0	0	1	0	0	0	0	0	0	0
ENSG00000164007.6|ENST00000296387.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117385.11|ENST00000296388.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164008.9|HBMT00000013204.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177868.7|HBMT00000060986.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164010.9|ENST00000372517.2	0	0	0	0	1	0	0	0	0	0	0
ENSG00000164011.13|ENCT00000004967.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117394.15|ENST00000426263.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186973.6|ENST00000409396.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000117395.6|ENST00000483082.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243710.3|ENST00000372492.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179178.6|FTMT20300073836.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253313.1|ENST00000523677.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000066056.9|ENST00000372476.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117400.10|MICT00000009401.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000117399.9|ENST00000310955.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000066322.8|ENST00000413844.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159479.12|ENST00000372457.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000198198.9|MICT00000009439.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178922.12|ENST00000372427.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142949.12|ENST00000359947.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000066135.8|ENST00000372396.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126091.15|ENST00000361392.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117407.12|ENST00000471394.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117408.6|ENCT00000005166.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000132768.9|ENST00000495421.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117410.9|ENST00000461670.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117411.12|ENST00000372324.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159214.8|ENST00000466180.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000196517.7|ENST00000537678.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171872.4|HBMT00000014053.1	1	0	0	1	0	0	0	0	0	0	0
